query,subject,pid,qstart,qend,evalue,bitscore,prot_length,query_cov,taxid,phylum,class,order,family,species
XANPAOZ2100_002161-T1,CAF9943789.1,59.273,2,269,4.2e-111,333,271,0.988929889298893,1903189,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Alectoria fallacina
XANPAOZ2100_002161-T1,MCJ1298560.1,70.755,57,268,2.92e-110,328,271,0.782287822878229,NA,NA,NA,NA,NA,NA
XANPAOZ2100_002161-T1,MCJ1250490.1,65.432,26,268,6.3e-110,328,271,0.896678966789668,NA,NA,NA,NA,NA,NA
XANPAOZ2100_002161-T1,XP_007804067.1,58.736,1,268,2.48e-109,327,271,0.988929889298893,1263415,Ascomycota,Eurotiomycetes,Verrucariales,Verrucariaceae,Endocarpon pusillum
XANPAOZ2100_002161-T1,MCJ1480631.1,71.028,57,270,9.28e-109,324,271,0.789667896678967,NA,NA,NA,NA,NA,NA
XANPAOZ2100_002161-T1,KAF7511872.1,58.364,1,268,4.08e-108,324,271,0.988929889298893,364733,Ascomycota,Eurotiomycetes,Verrucariales,Verrucariaceae,Endocarpon pusillum
XANPAOZ2100_002161-T1,MCJ1368596.1,62.195,26,271,1.03e-107,322,271,0.907749077490775,NA,NA,NA,NA,NA,NA
XANPAOZ2100_002161-T1,MCJ1474469.1,60.741,1,268,1.63e-107,323,271,0.988929889298893,NA,NA,NA,NA,NA,NA
XANPAOZ2100_002161-T1,CAF9912049.1,60.3,5,268,3.56e-106,320,271,0.974169741697417,172621,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Imshaugia aleurites
XANPAOZ2100_002161-T1,KAI4169155.1,80.556,65,244,1.57e-105,316,271,0.664206642066421,1301418,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Gyalolechia ehrenbergii
XANPAOZ2100_002161-T1,MCJ1370437.1,57.634,10,271,1.43e-104,315,271,0.966789667896679,NA,NA,NA,NA,NA,NA
XANPAOZ2100_002161-T1,KAI4196607.1,79.006,91,271,4.77e-103,309,271,0.66789667896679,1145348,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Seirophora lacunosa
XANPAOZ2100_002161-T1,KAI4281757.1,78.09,65,242,6.04e-103,308,271,0.656826568265683,520571,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Caloplaca aegaea
XANPAOZ2100_002161-T1,MCJ1344906.1,66.355,57,270,2.08e-102,308,271,0.789667896678967,NA,NA,NA,NA,NA,NA
XANPAOZ2100_002161-T1,MCJ1457147.1,70.048,65,271,5.75e-102,306,271,0.763837638376384,NA,NA,NA,NA,NA,NA
XANPAOZ2100_002161-T1,MCJ1278337.1,56.654,6,268,5.37e-99,301,271,0.970479704797048,NA,NA,NA,NA,NA,NA
XANPAOZ2100_002161-T1,KAK4692309.1,63.594,52,268,3.43e-97,295,271,0.800738007380074,3038893,Ascomycota,Lecanoromycetes,NA,NA,Lecanoromycetidae sp. Uapishka_2
XANPAOZ2100_002161-T1,MCJ1340740.1,47.55,1,267,2.09e-96,300,271,0.985239852398524,NA,NA,NA,NA,NA,NA
XANPAOZ2100_002161-T1,MCJ1229484.1,66.351,13,223,4.9e-96,296,271,0.77859778597786,NA,NA,NA,NA,NA,NA
XANPAOZ2100_002161-T1,XP_018189045.1,54.406,12,269,3.81e-95,293,271,0.952029520295203,1328760,Ascomycota,Xylonomycetes,Xylonales,Xylonaceae,Xylona heveae
XANPAOZ2100_002161-T1,MCJ1355969.1,62.727,64,269,6.92e-95,290,271,0.760147601476015,NA,NA,NA,NA,NA,NA
XANPAOZ2100_002161-T1,KKY27551.1,63.721,57,269,3.1e-94,291,271,0.785977859778598,158046,Ascomycota,Eurotiomycetes,Phaeomoniellales,Phaeomoniellaceae,Phaeomoniella chlamydospora
XANPAOZ2100_002161-T1,XP_013281081.1,58.943,26,268,6.74e-94,287,271,0.896678966789668,1442368,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Fonsecaea pedrosoi
XANPAOZ2100_002161-T1,XP_022510189.1,58.943,26,268,1.22e-93,286,271,0.896678966789668,254056,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Fonsecaea monophora
XANPAOZ2100_002161-T1,XP_022497884.1,60.593,42,268,1.5e-93,288,271,0.837638376383764,856822,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Fonsecaea nubica
XANPAOZ2100_002161-T1,XP_016621609.1,58.943,26,268,2.4e-93,288,271,0.896678966789668,1442370,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora bantiana
XANPAOZ2100_002161-T1,XP_016229688.1,57.085,26,269,3.36e-92,285,271,0.900369003690037,212818,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala mesophila
XANPAOZ2100_002161-T1,KIW63416.1,56.078,18,268,1.86e-91,283,271,0.92619926199262,1851006,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Phialophora macrospora
XANPAOZ2100_002161-T1,XP_018689214.1,59.322,42,268,2.24e-91,283,271,0.837638376383764,1367422,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Fonsecaea erecta
XANPAOZ2100_002161-T1,RVX75819.1,57.49,26,269,2.67e-91,283,271,0.900369003690037,212818,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala mesophila
XANPAOZ2100_002161-T1,KAI9830921.1,52.612,4,268,3.55e-91,285,271,0.977859778597786,273283,Ascomycota,Sareomycetes,Sareales,Zythiaceae,Sarea resinae
XANPAOZ2100_002161-T1,XP_013257665.1,57.085,26,269,4.44e-91,280,271,0.900369003690037,1182545,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala aquamarina
XANPAOZ2100_002161-T1,MCJ1313914.1,62.264,57,268,4.97e-91,285,271,0.782287822878229,NA,NA,NA,NA,NA,NA
XANPAOZ2100_002161-T1,MCJ1313914.1,53.659,7,47,0.032,48.9,271,0.151291512915129,NA,NA,NA,NA,NA,NA
XANPAOZ2100_002161-T1,XP_007761755.1,57.317,26,268,8.63e-91,280,271,0.896678966789668,1182544,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora yegresii
XANPAOZ2100_002161-T1,XP_064701263.1,57.49,26,269,9.41e-91,279,271,0.900369003690037,1690606,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala bonariae
XANPAOZ2100_002161-T1,XP_016631486.1,59.322,42,268,1.08e-90,281,271,0.837638376383764,1442371,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Fonsecaea multimorphosa
XANPAOZ2100_002161-T1,XP_008724455.1,57.317,26,268,1.51e-90,279,271,0.896678966789668,1279043,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora carrionii
XANPAOZ2100_002161-T1,XP_007726948.1,57.317,26,268,3.03e-90,278,271,0.896678966789668,1182541,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Capronia coronata
XANPAOZ2100_002161-T1,KAJ9605583.1,56.275,25,268,4.26e-90,280,271,0.900369003690037,386627,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora chaetospira
XANPAOZ2100_002161-T1,OCT48610.1,56.452,24,268,5.47e-90,279,271,0.904059040590406,86049,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora carrionii
XANPAOZ2100_002161-T1,KAI9711658.1,54.472,26,268,6.32e-90,277,271,0.896678966789668,460848,Ascomycota,Candelariomycetes,Candelariales,Candelariaceae,Candelaria pacifica
XANPAOZ2100_002161-T1,OAL23330.1,63.084,58,268,7.93e-90,276,271,0.77859778597786,979981,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Fonsecaea multimorphosa
XANPAOZ2100_002161-T1,XP_016246170.1,58.475,42,268,8.37e-90,279,271,0.837638376383764,569365,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora immunda
XANPAOZ2100_002161-T1,XP_007738345.1,55.691,26,268,4.07e-89,275,271,0.896678966789668,1182542,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Capronia epimyces
XANPAOZ2100_002161-T1,KAI9811840.1,52.964,26,268,4.67e-89,275,271,0.896678966789668,1453791,Ascomycota,Candelariomycetes,Candelariales,Pycnoraceae,Pycnora praestabilis
XANPAOZ2100_002161-T1,XP_007744602.1,61.215,58,268,6.39e-89,274,271,0.77859778597786,1182543,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora psammophila
XANPAOZ2100_002161-T1,KAI9696238.1,52.869,26,269,2.01e-88,273,271,0.900369003690037,460853,Ascomycota,Candelariomycetes,Candelariales,Candelariaceae,Candelina mexicana
XANPAOZ2100_002161-T1,MDI1485271.1,63.725,65,268,2.31e-88,272,271,0.752767527675277,NA,NA,NA,NA,NA,NA
XANPAOZ2100_002161-T1,KAK5420259.1,55.785,30,268,2.15e-87,272,271,0.881918819188192,348802,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala xenobiotica
XANPAOZ2100_002161-T1,KAJ4524965.1,55.6,26,268,2.42e-87,271,271,0.896678966789668,5970,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala dermatitidis
XANPAOZ2100_002161-T1,KIV83082.1,55.372,30,268,3.96e-87,272,271,0.881918819188192,1016849,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala sideris
XANPAOZ2100_002161-T1,XP_013319242.1,53.15,18,268,5.44e-87,271,271,0.92619926199262,348802,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala xenobiotica
XANPAOZ2100_002161-T1,KAJ9495879.1,55.785,30,268,5.62e-87,271,271,0.881918819188192,348802,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala xenobiotica
XANPAOZ2100_002161-T1,KAK4946300.1,55.372,30,268,5.87e-87,271,271,0.881918819188192,574655,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Elasticomyces elasticus
XANPAOZ2100_002161-T1,KAK7885045.1,55.785,30,268,6.84e-87,271,271,0.881918819188192,348802,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala xenobiotica
XANPAOZ2100_002161-T1,KAK5304578.1,55.785,30,268,1.01e-86,271,271,0.881918819188192,348802,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala xenobiotica
XANPAOZ2100_002161-T1,XP_017997470.1,51.938,15,269,1.18e-86,270,271,0.940959409594096,1664694,Ascomycota,Eurotiomycetes,Chaetothyriales,Cyphellophoraceae,Cyphellophora attinorum
XANPAOZ2100_002161-T1,XP_062671652.1,56.198,30,268,1.25e-86,270,271,0.881918819188192,2486360,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala viscosa
XANPAOZ2100_002162-T1,CAL8584686.1,100,3,166,2.72e-114,335,166,0.987951807228916,107463,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Xanthoria parietina
XANPAOZ2100_002162-T1,CAL8575814.1,100,3,166,1.32e-113,334,166,0.987951807228916,107463,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Xanthoria parietina
XANPAOZ2100_002162-T1,KAI4090404.1,86.585,3,166,1.04e-97,291,166,0.987951807228916,408593,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Xanthoria mediterranea
XANPAOZ2100_002162-T1,KAI4173580.1,76.829,3,166,2.58e-84,259,166,0.987951807228916,520572,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Caloplaca aetnensis
XANPAOZ2100_002162-T1,KAI4264657.1,54.167,3,166,8.98e-50,178,166,0.987951807228916,2903220,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Xanthoria sp. 1 TBL-2021
XANPAOZ2100_002162-T1,KAI4281520.1,88.095,3,86,3.9e-42,155,166,0.506024096385542,2903222,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Xanthoria sp. 2 TBL-2021
XANPAOZ2100_002162-T1,KAI4097220.1,84.884,59,144,4.56e-42,151,166,0.518072289156627,1145348,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Seirophora lacunosa
XANPAOZ2100_002162-T1,KAI4086156.1,43.827,5,166,1.97e-39,148,166,0.975903614457831,2903223,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Teloschistes peruensis
XANPAOZ2100_002162-T1,KAI4192102.1,42.953,18,166,1.43e-33,131,166,0.897590361445783,1445009,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Teloschistes chrysophthalmus
XANPAOZ2100_002162-T1,MCJ1473138.1,43.827,5,166,6.94e-33,135,166,0.975903614457831,NA,NA,NA,NA,NA,NA
XANPAOZ2100_002162-T1,KAI4193084.1,44.97,3,166,4.19e-32,132,166,0.987951807228916,1445009,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Teloschistes chrysophthalmus
XANPAOZ2100_002162-T1,MCJ1360545.1,42.593,5,166,3.57e-31,130,166,0.975903614457831,NA,NA,NA,NA,NA,NA
XANPAOZ2100_002162-T1,MCJ1358885.1,54.639,5,101,7.28e-23,105,166,0.58433734939759,NA,NA,NA,NA,NA,NA
XANPAOZ2100_002162-T1,XP_037163193.1,42.4,25,149,1.18e-22,104,166,0.753012048192771,112416,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Letharia columbiana
XANPAOZ2100_002162-T1,KAL2040401.1,52.326,5,90,7.16e-21,100,166,0.518072289156627,373712,Ascomycota,Lecanoromycetes,Lecanorales,Stereocaulaceae,Stereocaulon virgatum
XANPAOZ2100_002162-T1,CAF9912704.1,61.446,5,80,4.69e-19,95.1,166,0.457831325301205,1940652,Ascomycota,Lecanoromycetes,Ostropales,Graphidaceae,Gomphillus americanus
XANPAOZ2100_002162-T1,KAI4260744.1,60,5,74,1.03e-18,91.3,166,0.421686746987952,442469,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Teloschistes flavicans
XANPAOZ2100_002162-T1,XP_037151253.1,40.351,36,149,2.43e-18,93.6,166,0.686746987951807,560253,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Letharia lupina
XANPAOZ2100_002162-T1,OJD21803.1,28.313,5,166,5.57e-13,78.2,166,0.975903614457831,1658174,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Blastomyces percursus
XANPAOZ2100_002162-T1,XP_001540774.1,27.778,5,148,2.37e-12,76.3,166,0.867469879518072,2059318,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Histoplasma mississippiense (nom. inval.)
XANPAOZ2100_002162-T1,XP_001536840.1,28.485,5,166,3.21e-12,76.3,166,0.975903614457831,2059318,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Histoplasma mississippiense (nom. inval.)
XANPAOZ2100_002162-T1,KAI9799085.1,32.667,7,152,3.77e-12,75.9,166,0.879518072289157,2939412,Ascomycota,Lecanoromycetes,NA,NA,Piccolia ochrophora
XANPAOZ2100_002162-T1,QSS59407.1,29.091,5,166,3.77e-12,75.9,166,0.975903614457831,5037,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Histoplasma capsulatum
XANPAOZ2100_002162-T1,XP_001536741.1,29.091,5,166,4.17e-12,75.9,166,0.975903614457831,2059318,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Histoplasma mississippiense (nom. inval.)
XANPAOZ2100_002162-T1,MCJ1441755.1,32.53,5,164,4.71e-12,74.7,166,0.963855421686747,NA,NA,NA,NA,NA,NA
XANPAOZ2100_002162-T1,KAI4200330.1,54.667,3,77,1.29e-11,73.6,166,0.451807228915663,1445009,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Teloschistes chrysophthalmus
XANPAOZ2100_002162-T1,OJD25540.1,28.485,5,166,1.34e-11,74.3,166,0.975903614457831,1658174,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Blastomyces percursus
XANPAOZ2100_002162-T1,OJD28540.1,28.485,5,166,1.82e-11,73.9,166,0.975903614457831,1658174,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Blastomyces percursus
XANPAOZ2100_002162-T1,EER43199.1,28.485,5,166,2.64e-11,73.6,166,0.975903614457831,544712,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Histoplasma capsulatum
XANPAOZ2100_002162-T1,KMM73308.1,28.313,5,166,2.81e-11,73.6,166,0.975903614457831,454284,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Coccidioides posadasii
XANPAOZ2100_002162-T1,XP_001539879.1,27.815,5,155,5.97e-11,72.4,166,0.909638554216867,2059318,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Histoplasma mississippiense (nom. inval.)
XANPAOZ2100_002162-T1,OJD21124.1,27.711,5,166,6.98e-11,71.6,166,0.975903614457831,1658174,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Blastomyces percursus
XANPAOZ2100_002162-T1,KAI9763324.1,28.571,6,152,7.8e-11,72,166,0.885542168674699,1086352,Ascomycota,Geoglossomycetes,Geoglossales,Geoglossaceae,Geoglossum simile
XANPAOZ2100_002162-T1,KAI9773157.1,27.083,5,148,8.86e-11,72,166,0.867469879518072,1086352,Ascomycota,Geoglossomycetes,Geoglossales,Geoglossaceae,Geoglossum simile
XANPAOZ2100_002162-T1,QSS61773.1,36.17,5,96,9.73e-11,71.6,166,0.55421686746988,5037,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Histoplasma capsulatum
XANPAOZ2100_002162-T1,XP_065980225.1,27.711,5,166,9.78e-11,71.6,166,0.975903614457831,443226,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Coccidioides posadasii
XANPAOZ2100_002162-T1,OJD13734.1,29.457,5,126,1.15e-10,71.6,166,0.734939759036145,1658174,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Blastomyces percursus
XANPAOZ2100_002162-T1,EFW20125.1,27.711,5,166,1.26e-10,71.6,166,0.975903614457831,443226,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Coccidioides posadasii
XANPAOZ2100_002162-T1,XP_044687939.1,37,5,104,1.52e-10,70.9,166,0.602409638554217,1174677,Ascomycota,Pezizomycetes,Pezizales,Morchellaceae,Morchella sextelata
XANPAOZ2100_002162-T1,KMU79494.1,27.711,5,166,2.99e-10,70.5,166,0.975903614457831,454286,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Coccidioides immitis
XANPAOZ2100_002162-T1,XP_001244534.2,27.711,5,166,3.25e-10,70.5,166,0.975903614457831,246410,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Coccidioides immitis
XANPAOZ2100_002162-T1,TPX19903.1,27.711,5,166,3.41e-10,70.1,166,0.975903614457831,5501,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Coccidioides immitis
XANPAOZ2100_002162-T1,OJD20566.1,27.108,5,166,3.94e-10,70.1,166,0.975903614457831,1658174,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Blastomyces percursus
XANPAOZ2100_002162-T1,KAI5789804.1,29.197,5,138,6.11e-10,68.9,166,0.807228915662651,47205,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Pyronema domesticum
XANPAOZ2100_002162-T1,KMP08228.1,27.711,5,166,6.76e-10,69.3,166,0.975903614457831,404692,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Coccidioides immitis
XANPAOZ2100_002162-T1,TGZ80595.1,28.488,5,155,1.17e-09,68.6,166,0.909638554216867,341454,Ascomycota,Pezizomycetes,Pezizales,Ascodesmidaceae,Ascodesmis nigricans
XANPAOZ2100_002162-T1,XP_001544467.1,30.769,5,166,1.18e-09,68.6,166,0.975903614457831,2059318,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Histoplasma mississippiense (nom. inval.)
XANPAOZ2100_002162-T1,XP_015699814.1,30.178,5,166,1.49e-09,68.6,166,0.975903614457831,502779,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Paracoccidioides lutzii
XANPAOZ2100_002162-T1,OJD22352.1,27.976,5,166,2.37e-09,67.8,166,0.975903614457831,1658174,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Blastomyces percursus
XANPAOZ2100_002162-T1,XP_001539871.1,29.94,5,166,2.73e-09,67.8,166,0.975903614457831,2059318,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Histoplasma mississippiense (nom. inval.)
XANPAOZ2100_002162-T1,OJD24587.1,28.276,5,148,7.78e-09,66.2,166,0.867469879518072,1658174,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Blastomyces percursus
XANPAOZ2100_002162-T1,KAI9785817.1,28.488,5,166,8.33e-09,66.2,166,0.975903614457831,2939398,Ascomycota,Lichinomycetes,Lichinales,Phylliscaceae,Peltula sp. TS41687
XANPAOZ2100_002162-T1,OJD27699.1,28.313,5,166,9.74e-09,66.2,166,0.975903614457831,1658174,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Blastomyces percursus
XANPAOZ2100_002162-T1,KAI9769467.1,25.61,5,166,1.52e-08,65.5,166,0.975903614457831,315204,Ascomycota,Geoglossomycetes,Geoglossales,Geoglossaceae,Geoglossum umbratile
XANPAOZ2100_002162-T1,KAL2360742.1,24.699,5,166,1.87e-08,65.1,166,0.975903614457831,5039,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Blastomyces dermatitidis
XANPAOZ2100_002162-T1,XP_031576230.1,24.699,5,166,2.21e-08,65.1,166,0.975903614457831,559298,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Blastomyces gilchristii
XANPAOZ2100_002162-T1,EQL32729.1,24.699,5,166,2.27e-08,65.1,166,0.975903614457831,447095,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Blastomyces dermatitidis
XANPAOZ2100_002162-T1,KAL2371977.1,24.699,5,166,2.43e-08,65.1,166,0.975903614457831,1681229,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Blastomyces gilchristii
XANPAOZ2100_002162-T1,XP_045275985.1,24.699,5,166,2.48e-08,64.7,166,0.975903614457831,559297,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Blastomyces dermatitidis
XANPAOZ2100_002162-T1,EGE82596.2,27.711,5,166,3.68e-08,64.3,166,0.975903614457831,653446,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Blastomyces dermatitidis
XANPAOZ2100_002162-T1,OJD10065.1,28.249,5,166,3.88e-08,64.3,166,0.975903614457831,1658174,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Blastomyces percursus
XANPAOZ2100_002162-T1,KAL2364863.1,27.711,5,166,4e-08,64.3,166,0.975903614457831,5039,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Blastomyces dermatitidis
XANPAOZ2100_002162-T1,XP_045273307.1,27.711,5,166,4.16e-08,64.3,166,0.975903614457831,559297,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Blastomyces dermatitidis
XANPAOZ2100_002162-T1,EQL35061.1,27.711,5,166,4.41e-08,64.3,166,0.975903614457831,447095,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Blastomyces dermatitidis
XANPAOZ2100_002162-T1,KAF8250945.1,33.673,5,102,4.48e-08,64.3,166,0.590361445783133,1314677,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Wilcoxina mikolae
XANPAOZ2100_002162-T1,OJD10264.1,35.065,5,81,4.87e-08,63.9,166,0.463855421686747,1658174,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Blastomyces percursus
XANPAOZ2100_002162-T1,RPA90956.1,33.088,5,129,4.95e-08,63.9,166,0.753012048192771,1336337,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,Choiromyces venosus
XANPAOZ2100_002162-T1,OJD10206.1,28.313,5,166,5.6e-08,63.9,166,0.975903614457831,1658174,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Blastomyces percursus
XANPAOZ2100_002162-T1,RPB10034.1,28.378,5,148,6.55e-08,63.5,166,0.867469879518072,1392247,Ascomycota,Pezizomycetes,Pezizales,Morchellaceae,Morchella conica
XANPAOZ2100_002162-T1,KAH6670144.1,27.485,5,166,9.41e-08,63.2,166,0.975903614457831,394676,Ascomycota,Leotiomycetes,Helotiales,Tricladiaceae,Halenospora varia
XANPAOZ2100_002162-T1,KAI4088490.1,30.392,65,166,1.15e-07,62.8,166,0.614457831325301,2903223,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Teloschistes peruensis
XANPAOZ2100_002162-T1,KAK2813885.1,28.477,7,155,1.16e-07,61.2,166,0.897590361445783,2135918,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Emmonsiellopsis sp. PD_5
XANPAOZ2100_002162-T1,XP_045966368.1,28.378,5,148,2.77e-07,62,166,0.867469879518072,1174673,Ascomycota,Pezizomycetes,Pezizales,Morchellaceae,Morchella importuna
XANPAOZ2100_002162-T1,XP_045965611.1,28.378,5,148,2.92e-07,61.6,166,0.867469879518072,1174673,Ascomycota,Pezizomycetes,Pezizales,Morchellaceae,Morchella importuna
XANPAOZ2100_002162-T1,OJD26331.1,27.273,5,166,3.04e-07,61.6,166,0.975903614457831,1658174,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Blastomyces percursus
XANPAOZ2100_002162-T1,KAI9763522.1,21.951,5,166,3.85e-07,61.6,166,0.975903614457831,315204,Ascomycota,Geoglossomycetes,Geoglossales,Geoglossaceae,Geoglossum umbratile
XANPAOZ2100_002162-T1,PGH15134.1,28.743,5,166,3.96e-07,61.2,166,0.975903614457831,1447883,Ascomycota,Eurotiomycetes,Onygenales,NA,Polytolypa hystricis
XANPAOZ2100_002162-T1,KAI9761264.1,23.952,5,166,6.18e-07,60.8,166,0.975903614457831,1086352,Ascomycota,Geoglossomycetes,Geoglossales,Geoglossaceae,Geoglossum simile
XANPAOZ2100_002162-T1,KAI5794693.1,25.904,5,162,1.55e-06,59.7,166,0.951807228915663,47205,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Pyronema domesticum
XANPAOZ2100_002162-T1,KAI5818223.1,26.061,5,162,1.72e-06,59.3,166,0.951807228915663,337075,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Pyronema omphalodes
XANPAOZ2100_002162-T1,PGH23708.1,26.471,5,106,1.76e-06,59.3,166,0.614457831325301,1447883,Ascomycota,Eurotiomycetes,Onygenales,NA,Polytolypa hystricis
XANPAOZ2100_002162-T1,KAF2103264.1,35.87,6,87,2.92e-06,58.9,166,0.493975903614458,1504668,Ascomycota,Dothideomycetes,Aulographales,Rhizodiscinaceae,Rhizodiscina lignyota
XANPAOZ2100_002162-T1,KAL2369743.1,24.806,5,133,3.57e-06,58.5,166,0.77710843373494,1681229,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Blastomyces gilchristii
