genome1,genome2,chr1,chr2,blkID,startBp1,endBp1,startOrd1,endOrd1,firstGene1,lastGene1,nHits1,minBp2,maxBp2,minOrd2,maxOrd2,minGene2,maxGene2,nHits2,orient,startBp2,endBp2,startOrd2,endOrd2,firstGene2,lastGene2,refChr,refGenome
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_27,scaffold_13,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 36_1,775,184712,10373,10444,1_10314,1_10385,46,123328,303297,8847,8903,3_8798,3_8854,46,-,303297,123328,8903,8847,3_8854,3_8798,OZ210042,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_28,scaffold_9,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 38_1,172076,202810,10522,10531,1_10463,1_10472,10,113889,142790,7383,7392,3_7343,3_7352,10,-,142790,113889,7392,7383,3_7352,3_7343,OZ210040,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_3,scaffold_12,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 9_1,6803,789773,1793,2062,1_1783,1_2051,178,1613,745726,8554,8752,3_8506,3_8704,178,-,745726,1613,8752,8554,3_8704,3_8506,OZ210030,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_31,scaffold_12,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 41_1,1566,124393,10661,10702,1_10601,1_10642,35,747477,870539,8753,8788,3_8705,3_8740,35,-,870539,747477,8788,8753,3_8740,3_8705,OZ210030,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_33,scaffold_4,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 43_1,23671,46242,10767,10775,1_10706,1_10714,8,374916,396867,4198,4205,3_4174,3_4181,8,-,396867,374916,4205,4198,3_4181,3_4174,OZ210035,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_35,scaffold_4,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 45_1,3658,78479,10840,10869,1_10779,1_10808,22,49313,123419,4101,4126,3_4077,3_4102,22,-,123419,49313,4126,4101,3_4102,3_4077,OZ210035,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_36,scaffold_8,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 46_1,9838,63054,10884,10909,1_10823,1_10848,16,1387261,1440561,7327,7343,3_7287,3_7303,16,-,1440561,1387261,7343,7327,3_7303,3_7287,OZ210036,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_37,scaffold_12,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 49_1,78146,109685,10951,10966,1_10889,1_10904,8,872199,936661,8789,8800,3_8741,3_8752,8,-,936661,872199,8800,8789,3_8752,3_8741,OZ210030,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_4,scaffold_1,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 11_1,28994,1878232,2557,3323,1_2542,1_3304,563,3864800,5682564,1287,1906,3_1274,3_1888,563,-,5682564,3864800,1906,1287,3_1888,3_1274,OZ210028,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_41,scaffold_2,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 50_1,178,93948,11017,11060,1_10955,1_10997,31,1589884,1680313,2451,2486,3_2431,3_2466,31,-,1680313,1589884,2486,2451,3_2466,3_2431,OZ210031,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_45,scaffold_3,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 52_1,133,49737,11096,11114,1_11033,1_11051,9,1639210,1681508,3655,3666,3_3631,3_3642,9,-,1681508,1639210,3666,3655,3_3642,3_3631,OZ210040,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_6,scaffold_8,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 13_1,314343,1632174,4117,4697,1_4092,1_4667,431,8600,1298711,6855,7325,3_6823,3_7286,431,-,1298711,8600,7325,6855,3_7286,3_6823,OZ210036,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_7,scaffold_1,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 14_1,2290,1554405,4699,5344,1_4668,1_5308,418,2248291,3534356,725,1177,3_718,3_1166,418,-,3534356,2248291,1177,725,3_1166,3_718,OZ210028,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_8,scaffold_6,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 15_1,189,1333453,5353,5883,1_5317,1_5846,391,447576,1782174,5774,6221,3_5743,3_6190,391,-,1782174,447576,6221,5774,3_6190,3_5743,OZ210034,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_9,scaffold_8,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 17_1,1154328,1181431,6393,6402,1_6351,1_6360,7,1510944,1537336,7365,7374,3_7325,3_7334,7,-,1537336,1510944,7374,7365,3_7334,3_7325,OZ210039,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_1,Xp_GTX0501_20,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 30_1,3535718,3879875,1178,1291,3_1167,3_1278,100,5369,330849,9613,9749,1_9559,1_9693,100,-,330849,5369,9749,9613,1_9693,1_9559,OZ210028,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_1,Xp_GTX0501_22,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 32_1,139883,424261,58,157,3_55,3_154,94,12206,299895,9889,10008,1_9832,1_9951,94,-,299895,12206,10008,9889,1_9951,1_9832,OZ210043,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_1,Xp_GTX0501_24,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 33_1,739465,953701,223,299,3_220,3_296,63,1366,269941,10098,10190,1_10041,1_10133,63,-,269941,1366,10190,10098,1_10133,1_10041,OZ210043,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_1,Xp_GTX0501_25,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 34_1,2446,135578,2,56,3_1,3_53,51,9478,143246,10192,10259,1_10135,1_10200,51,-,143246,9478,10259,10192,1_10200,1_10135,OZ210043,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_1,Xp_GTX0501_4,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 11_1,3864800,5682564,1287,1906,3_1274,3_1888,563,28994,1878232,2557,3323,1_2542,1_3304,563,-,1878232,28994,3323,2557,1_3304,1_2542,OZ210028,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_1,Xp_GTX0501_7,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 14_1,2248291,3534356,725,1177,3_718,3_1166,418,2290,1554405,4699,5344,1_4668,1_5308,418,-,1554405,2290,5344,4699,1_5308,1_4668,OZ210028,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_10,Xp_GTX0501_1,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 4_1,33675,1354849,7767,8217,3_7724,3_8170,398,1331172,2637139,434,986,1_432,1_979,398,-,2637139,1331172,986,434,1_979,1_432,OZ210029,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_11,Xp_GTX0501_17,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 27_1,4352,433838,8219,8359,3_8172,3_8311,124,16807,457493,9088,9256,1_9035,1_9202,124,-,457493,16807,9256,9088,1_9202,1_9035,OZ210038,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_12,Xp_GTX0501_3,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 9_1,1613,745726,8554,8752,3_8506,3_8704,178,6803,789773,1793,2062,1_1783,1_2051,178,-,789773,6803,2062,1793,1_2051,1_1783,OZ210030,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_12,Xp_GTX0501_31,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 41_1,747477,870539,8753,8788,3_8705,3_8740,35,1566,124393,10661,10702,1_10601,1_10642,35,-,124393,1566,10702,10661,1_10642,1_10601,OZ210030,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_12,Xp_GTX0501_37,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 49_1,872199,936661,8789,8800,3_8741,3_8752,8,78146,109685,10951,10966,1_10889,1_10904,8,-,109685,78146,10966,10951,1_10904,1_10889,OZ210030,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_13,Xp_GTX0501_15,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 25_1,509582,1070649,8949,9142,3_8899,3_9092,167,35797,603217,8634,8857,1_8582,1_8805,167,-,603217,35797,8857,8634,1_8805,1_8582,OZ210042,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_13,Xp_GTX0501_27,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 36_1,123328,303297,8847,8903,3_8798,3_8854,46,775,184712,10373,10444,1_10314,1_10385,46,-,184712,775,10444,10373,1_10385,1_10314,OZ210042,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_14,Xp_GTX0501_2,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 6_1,83,233646,9143,9229,3_9093,3_9179,79,406018,644689,1044,1139,1_1037,1_1131,79,-,644689,406018,1139,1044,1_1131,1_1037,OZ210033,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_2,Xp_GTX0501_2,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 7_1,2200508,3847210,2581,3119,3_2561,3_3099,473,659078,2326464,1147,1792,1_1139,1_1782,473,-,2326464,659078,1792,1147,1_1782,1_1139,OZ210033,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_2,Xp_GTX0501_41,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 50_1,1589884,1680313,2451,2486,3_2431,3_2466,31,178,93948,11017,11060,1_10955,1_10997,31,-,93948,178,11060,11017,1_10997,1_10955,OZ210031,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_3,Xp_GTX0501_16,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 26_1,1686860,2263911,3667,3879,3_3643,3_3855,177,3408,545602,8860,9086,1_8807,1_9033,177,-,545602,3408,9086,8860,1_9033,1_8807,OZ210040,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_3,Xp_GTX0501_45,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 52_1,1639210,1681508,3655,3666,3_3631,3_3642,9,133,49737,11096,11114,1_11033,1_11051,9,-,49737,133,11114,11096,1_11051,1_11033,OZ210040,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_4,Xp_GTX0501_10,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 18_1,1503537,2988170,4538,5027,3_4514,3_5001,437,3502,1483508,6574,7141,1_6531,1_7097,437,-,1483508,3502,7141,6574,1_7097,1_6531,OZ210037,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_4,Xp_GTX0501_33,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 43_1,374916,396867,4198,4205,3_4174,3_4181,8,23671,46242,10767,10775,1_10706,1_10714,8,-,46242,23671,10775,10767,1_10714,1_10706,OZ210035,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_4,Xp_GTX0501_35,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 45_1,49313,123419,4101,4126,3_4077,3_4102,22,3658,78479,10840,10869,1_10779,1_10808,22,-,78479,3658,10869,10840,1_10808,1_10779,OZ210035,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_5,Xp_GTX0501_12,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 20_1,962981,2182669,5305,5671,3_5279,3_5641,323,281,1203177,7582,8015,1_7535,1_7967,323,-,1203177,281,8015,7582,1_7967,1_7535,OZ210032,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_6,Xp_GTX0501_8,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 15_1,447576,1782174,5774,6221,3_5743,3_6190,391,189,1333453,5353,5883,1_5317,1_5846,391,-,1333453,189,5883,5353,1_5846,1_5317,OZ210034,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_7,Xp_GTX0501_1,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 2_1,4304,1361056,6291,6718,3_6260,3_6686,361,13982,1479400,2,495,1_1,1_491,361,-,1479400,13982,495,2,1_491,1_1,OZ210029,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_7,Xp_GTX0501_26,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 35_1,1357425,1539836,6717,6763,3_6685,3_6731,27,47691,219218,10306,10369,1_10247,1_10310,27,-,219218,47691,10369,10306,1_10310,1_10247,OZ210029,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_8,Xp_GTX0501_36,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 46_1,1387261,1440561,7327,7343,3_7287,3_7303,16,9838,63054,10884,10909,1_10823,1_10848,16,-,63054,9838,10909,10884,1_10848,1_10823,OZ210036,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_8,Xp_GTX0501_6,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 13_1,8600,1298711,6855,7325,3_6823,3_7286,431,314343,1632174,4117,4697,1_4092,1_4667,431,-,1632174,314343,4697,4117,1_4667,1_4092,OZ210036,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_8,Xp_GTX0501_9,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 17_1,1510944,1537336,7365,7374,3_7325,3_7334,7,1154328,1181431,6393,6402,1_6351,1_6360,7,-,1181431,1154328,6402,6393,1_6360,1_6351,OZ210039,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_9,Xp_GTX0501_11,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 19_1,292990,1414536,7418,7758,3_7378,3_7715,301,43266,1213113,7149,7581,1_7105,1_7534,301,-,1213113,43266,7581,7149,1_7534,1_7105,OZ210041,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_9,Xp_GTX0501_28,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 38_1,113889,142790,7383,7392,3_7343,3_7352,10,172076,202810,10522,10531,1_10463,1_10472,10,-,202810,172076,10531,10522,1_10472,1_10463,OZ210040,Xanthoria_parietina_SAMEA111342678
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA115359166,Xc_GTX0491_11,scaffold_3,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 21_1,181076,242303,8226,8262,0_8148,0_8183,28,1465504,1527670,3594,3624,3_3571,3_3600,28,+,1465504,1527670,3594,3624,3_3571,3_3600,OZ210039,Xanthoria_parietina_SAMEA111342678
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA115359166,Xc_GTX0491_11,scaffold_8,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 23_1,482732,511766,8351,8359,0_8272,0_8280,5,1510944,1537336,7365,7374,3_7325,3_7334,5,+,1510944,1537336,7365,7374,3_7325,3_7334,OZ210039,Xanthoria_parietina_SAMEA111342678
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA115359166,Xc_GTX0491_13,scaffold_3,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 25_1,50912,1490906,9233,9685,0_9150,0_9601,350,1639210,3032923,3655,4084,3_3631,3_4060,350,+,1639210,3032923,3655,4084,3_3631,3_4060,OZ210040,Xanthoria_parietina_SAMEA111342678
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA115359166,Xc_GTX0491_15,scaffold_2,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 29_1,81364,235847,10081,10120,0_9993,0_10031,23,3944464,4053973,3122,3156,3_3102,3_3135,23,+,3944464,4053973,3122,3156,3_3102,3_3135,OZ210042,Xanthoria_parietina_SAMEA111342678
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA115359166,Xc_GTX0491_2,scaffold_14,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 4_1,1978922,2238689,2082,2171,0_2061,0_2149,80,83,242421,9143,9230,3_9093,3_9180,80,+,83,242421,9143,9230,3_9093,3_9180,OZ210033,Xanthoria_parietina_SAMEA111342678
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA115359166,Xc_GTX0491_2,scaffold_2,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 2_1,47787,1964841,1451,2074,0_1433,0_2053,468,2211422,3847210,2582,3119,3_2562,3_3099,468,+,2211422,3847210,2582,3119,3_2562,3_3099,OZ210033,Xanthoria_parietina_SAMEA111342678
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA115359166,Xc_GTX0491_3,scaffold_10,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 7_1,62435,1476689,2595,3102,0_2568,0_3068,382,35930,1354849,7768,8217,3_7725,3_8170,382,+,35930,1354849,7768,8217,3_7725,3_8170,OZ210029,Xanthoria_parietina_SAMEA111342678
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA115359166,Xc_GTX0491_3,scaffold_7,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 8_1,1285946,3058248,3040,3559,0_3007,0_3522,377,4304,1539836,6291,6763,3_6260,3_6731,377,+,4304,1539836,6291,6763,3_6260,3_6731,OZ210029,Xanthoria_parietina_SAMEA111342678
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA115359166,Xc_GTX0491_4,scaffold_12,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 11_1,1131760,2275251,4027,4332,0_3985,0_4286,228,1613,1036934,8554,8836,3_8506,3_8787,228,+,1613,1036934,8554,8836,3_8506,3_8787,OZ210030,Xanthoria_parietina_SAMEA111342678
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA115359166,Xc_GTX0491_6,scaffold_8,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 13_1,99373,159965,5019,5042,0_4967,0_4990,16,1387261,1440561,7327,7343,3_7287,3_7303,16,+,1387261,1440561,7327,7343,3_7287,3_7303,OZ210036,Xanthoria_parietina_SAMEA111342678
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA115359166,Xc_GTX0491_6,scaffold_8,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 14_1,259917,1803862,5059,5621,0_5007,0_5560,418,8600,1298711,6855,7325,3_6823,3_7286,418,+,8600,1298711,6855,7325,3_6823,3_7286,OZ210036,Xanthoria_parietina_SAMEA111342678
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA115359166,Xc_GTX0491_7,scaffold_6,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 15_1,513517,2242940,5823,6369,0_5757,0_6302,427,447576,2142963,5774,6287,3_5743,3_6256,427,+,447576,2142963,5774,6287,3_5743,3_6256,OZ210034,Xanthoria_parietina_SAMEA111342678
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA115359166,Xc_GTX0491_9,scaffold_4,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 17_1,105044,1954609,7115,7686,0_7044,0_7610,452,1420556,2988170,4509,5027,3_4485,3_5001,452,+,1420556,2988170,4509,5027,3_4485,3_5001,OZ210037,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_10,Xc_GTX0491_3,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 7_1,35930,1354849,7768,8217,3_7725,3_8170,382,62435,1476689,2595,3102,0_2568,0_3068,382,+,62435,1476689,2595,3102,0_2568,0_3068,OZ210029,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_12,Xc_GTX0491_4,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 11_1,1613,1036934,8554,8836,3_8506,3_8787,228,1131760,2275251,4027,4332,0_3985,0_4286,228,+,1131760,2275251,4027,4332,0_3985,0_4286,OZ210030,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_14,Xc_GTX0491_2,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 4_1,83,242421,9143,9230,3_9093,3_9180,80,1978922,2238689,2082,2171,0_2061,0_2149,80,+,1978922,2238689,2082,2171,0_2061,0_2149,OZ210033,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_2,Xc_GTX0491_15,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 29_1,3944464,4053973,3122,3156,3_3102,3_3135,23,81364,235847,10081,10120,0_9993,0_10031,23,+,81364,235847,10081,10120,0_9993,0_10031,OZ210042,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_2,Xc_GTX0491_2,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 2_1,2211422,3847210,2582,3119,3_2562,3_3099,468,47787,1964841,1451,2074,0_1433,0_2053,468,+,47787,1964841,1451,2074,0_1433,0_2053,OZ210033,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_3,Xc_GTX0491_11,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 21_1,1465504,1527670,3594,3624,3_3571,3_3600,28,181076,242303,8226,8262,0_8148,0_8183,28,+,181076,242303,8226,8262,0_8148,0_8183,OZ210039,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_3,Xc_GTX0491_13,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 25_1,1639210,3032923,3655,4084,3_3631,3_4060,350,50912,1490906,9233,9685,0_9150,0_9601,350,+,50912,1490906,9233,9685,0_9150,0_9601,OZ210040,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_4,Xc_GTX0491_9,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 17_1,1420556,2988170,4509,5027,3_4485,3_5001,452,105044,1954609,7115,7686,0_7044,0_7610,452,+,105044,1954609,7115,7686,0_7044,0_7610,OZ210037,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_6,Xc_GTX0491_7,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 15_1,447576,2142963,5774,6287,3_5743,3_6256,427,513517,2242940,5823,6369,0_5757,0_6302,427,+,513517,2242940,5823,6369,0_5757,0_6302,OZ210034,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_7,Xc_GTX0491_3,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 8_1,4304,1539836,6291,6763,3_6260,3_6731,377,1285946,3058248,3040,3559,0_3007,0_3522,377,+,1285946,3058248,3040,3559,0_3007,0_3522,OZ210029,Xanthoria_parietina_SAMEA111342678
