genome1,genome2,chr1,chr2,blkID,startBp1,endBp1,startOrd1,endOrd1,firstGene1,lastGene1,nHits1,minBp2,maxBp2,minOrd2,maxOrd2,minGene2,maxGene2,nHits2,orient,startBp2,endBp2,startOrd2,endOrd2,firstGene2,lastGene2,refChr,refGenome
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210028,Xp_GTX0501_20,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 20_1,1585254,1914552,527,637,2_521,2_629,103,5369,330849,9613,9749,1_9559,1_9693,103,-,330849,5369,9749,9613,1_9693,1_9559,Xp_GTX0501_20,Xanthoria_parietina_GTX0501
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210028,Xp_GTX0501_4,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 4_1,1899117,3653226,633,1237,2_625,2_1224,571,19552,1878232,2552,3323,1_2537,1_3304,571,-,1878232,19552,3323,2552,1_3304,1_2537,Xp_GTX0501_4,Xanthoria_parietina_GTX0501
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210028,Xp_GTX0501_7,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 7_1,19081,1584448,1,526,2_0,2_520,494,2290,1554405,4699,5344,1_4668,1_5308,494,-,1554405,2290,5344,4699,1_5308,1_4668,Xp_GTX0501_7,Xanthoria_parietina_GTX0501
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210029,Xp_GTX0501_1,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 1_1,23009,2509633,1238,2035,2_1225,2_2018,750,11199,2637139,1,986,1_0,1_979,750,-,2637139,11199,986,1,1_979,1_0,Xp_GTX0501_1,Xanthoria_parietina_GTX0501
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210029,Xp_GTX0501_26,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 26_1,2503658,2684202,2033,2077,2_2016,2_2060,36,47691,219218,10306,10369,1_10247,1_10310,36,-,219218,47691,10369,10306,1_10310,1_10247,Xp_GTX0501_26,Xanthoria_parietina_GTX0501
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210030,Xp_GTX0501_32,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 32_1,2269,124754,2081,2122,2_2064,2_2104,39,154,122665,10704,10763,1_10644,1_10702,39,-,122665,154,10763,10704,1_10702,1_10644,Xp_GTX0501_32,Xanthoria_parietina_GTX0501
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210031,Xp_GTX0501_41,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 39_1,1734181,1819845,3326,3357,2_3302,2_3333,31,178,93948,11017,11060,1_10955,1_10997,31,-,93948,178,11060,11017,1_10997,1_10955,Xp_GTX0501_41,Xanthoria_parietina_GTX0501
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210032,Xp_GTX0501_12,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 12_1,825927,2079696,3646,4010,2_3622,2_3982,330,281,1203177,7582,8015,1_7535,1_7967,330,-,1203177,281,8015,7582,1_7967,1_7535,Xp_GTX0501_12,Xanthoria_parietina_GTX0501
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210034,Xp_GTX0501_34,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 34_1,323771,444676,4675,4717,2_4647,2_4689,42,472,121111,10784,10835,1_10723,1_10774,42,-,121111,472,10835,10784,1_10774,1_10723,Xp_GTX0501_34,Xanthoria_parietina_GTX0501
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210034,Xp_GTX0501_48,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 43_1,1938087,1968142,5200,5210,2_5170,2_5180,7,3750,34047,11128,11140,1_11065,1_11077,7,-,34047,3750,11140,11128,1_11077,1_11065,Xp_GTX0501_48,Xanthoria_parietina_GTX0501
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210035,Xp_GTX0501_18,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 18_1,216383,727245,5238,5382,2_5208,2_5352,135,1,424180,9260,9444,1_9206,1_9390,135,-,424180,1,9444,9260,1_9390,1_9206,Xp_GTX0501_18,Xanthoria_parietina_GTX0501
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210035,Xp_GTX0501_21,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 21_1,728114,1044070,5383,5502,2_5353,2_5472,111,390,319938,9750,9887,1_9694,1_9830,111,-,319938,390,9887,9750,1_9830,1_9694,Xp_GTX0501_21,Xanthoria_parietina_GTX0501
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210035,Xp_GTX0501_29,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 29_1,1265364,1474518,5524,5580,2_5494,2_5550,52,823,160987,10532,10598,1_10473,1_10538,52,-,160987,823,10598,10532,1_10538,1_10473,Xp_GTX0501_29,Xanthoria_parietina_GTX0501
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210035,Xp_GTX0501_43,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 40_1,1475158,1535188,5581,5598,2_5551,2_5568,17,5926,65884,11062,11086,1_10999,1_11023,17,-,65884,5926,11086,11062,1_11023,1_10999,Xp_GTX0501_43,Xanthoria_parietina_GTX0501
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210036,Xp_GTX0501_36,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 36_1,508,70087,5631,5651,2_5601,2_5621,20,435,63054,10880,10909,1_10819,1_10848,20,-,63054,435,10909,10880,1_10848,1_10819,Xp_GTX0501_36,Xanthoria_parietina_GTX0501
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210036,Xp_GTX0501_6,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 6_1,105441,1762966,5665,6192,2_5635,2_6155,494,17995,1632174,4033,4697,1_4009,1_4667,494,-,1632174,17995,4697,4033,1_4667,1_4009,Xp_GTX0501_6,Xanthoria_parietina_GTX0501
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210038,Xp_GTX0501_17,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 17_1,222268,629029,6762,6900,2_6723,2_6860,125,16807,457493,9088,9256,1_9035,1_9202,125,-,457493,16807,9256,9088,1_9202,1_9035,Xp_GTX0501_17,Xanthoria_parietina_GTX0501
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210040,Xp_GTX0501_19,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 19_1,17967,367204,7652,7774,2_7608,2_7730,118,9464,367708,9448,9605,1_9394,1_9551,118,-,367708,9464,9605,9448,1_9551,1_9394,Xp_GTX0501_19,Xanthoria_parietina_GTX0501
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210040,Xp_GTX0501_28,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 28_1,441724,681369,7776,7843,2_7732,2_7799,63,490,202810,10445,10531,1_10386,1_10472,63,-,202810,490,10531,10445,1_10472,1_10386,Xp_GTX0501_28,Xanthoria_parietina_GTX0501
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210041,Xp_GTX0501_11,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 11_1,115858,1243762,8086,8414,2_8042,2_8367,303,43266,1213113,7149,7581,1_7105,1_7534,303,-,1213113,43266,7581,7149,1_7534,1_7105,Xp_GTX0501_11,Xanthoria_parietina_GTX0501
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_11,OZ210039,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 13_1,181076,242303,8226,8262,0_8148,0_8183,30,1362483,1426137,7592,7624,2_7549,2_7580,30,+,1362483,1426137,7592,7624,2_7549,2_7580,Xp_GTX0501_9,Xanthoria_parietina_GTX0501
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_12,OZ210035,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 15_1,57737,703729,8763,8952,0_8682,0_8869,123,222268,727245,5240,5382,2_5210,2_5352,123,+,222268,727245,5240,5382,2_5210,2_5352,Xp_GTX0501_18,Xanthoria_parietina_GTX0501
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_12,OZ210035,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 15_1,704784,1079026,8953,9094,0_8870,0_9011,109,728114,1044070,5383,5502,2_5353,2_5472,109,+,728114,1044070,5383,5502,2_5353,2_5472,Xp_GTX0501_21,Xanthoria_parietina_GTX0501
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_12,OZ210035,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 15_1,1249580,1487121,9121,9184,0_9038,0_9101,51,1265364,1474518,5524,5580,2_5494,2_5550,51,+,1265364,1474518,5524,5580,2_5494,2_5550,Xp_GTX0501_29,Xanthoria_parietina_GTX0501
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_12,OZ210035,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 15_1,1549133,1610811,9205,9228,0_9122,0_9145,20,1539919,1601697,5600,5621,2_5570,2_5591,20,+,1539919,1601697,5600,5621,2_5570,2_5591,Xp_GTX0501_35,Xanthoria_parietina_GTX0501
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_12,OZ210035,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 15_1,1487761,1543230,9185,9204,0_9102,0_9121,14,1475158,1532616,5581,5597,2_5551,2_5567,14,+,1475158,1532616,5581,5597,2_5551,2_5567,Xp_GTX0501_43,Xanthoria_parietina_GTX0501
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_14,OZ210043,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 17_1,691695,1017096,9853,9962,0_9768,0_9877,93,541237,828158,8850,8948,2_8801,2_8899,93,+,541237,828158,8850,8948,2_8801,2_8899,Xp_GTX0501_22,Xanthoria_parietina_GTX0501
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_14,OZ210043,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 17_1,36840,328735,9697,9781,0_9613,0_9696,58,17608,239406,8711,8782,2_8662,2_8733,58,+,17608,239406,8711,8782,2_8662,2_8733,Xp_GTX0501_24,Xanthoria_parietina_GTX0501
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_14,OZ210043,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 17_1,1025412,1348219,9966,10058,0_9881,0_9970,68,833878,1131718,8950,9033,2_8901,2_8981,68,+,833878,1131718,8950,9033,2_8901,2_8981,Xp_GTX0501_25,Xanthoria_parietina_GTX0501
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_15,OZ210042,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 18_1,89554,793061,10083,10292,0_9995,0_10203,172,62498,745112,8420,8610,2_8373,2_8561,172,+,62498,745112,8420,8610,2_8373,2_8561,Xp_GTX0501_15,Xanthoria_parietina_GTX0501
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_15,OZ210042,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 18_1,1087506,1279285,10354,10411,0_10263,0_10319,45,946979,1135881,8654,8702,2_8605,2_8653,45,+,946979,1135881,8654,8702,2_8605,2_8653,Xp_GTX0501_27,Xanthoria_parietina_GTX0501
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_3,OZ210029,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 4_1,62435,2885148,2595,3508,0_2568,0_3471,721,25263,2509633,1239,2035,2_1226,2_2018,721,+,25263,2509633,1239,2035,2_1226,2_2018,Xp_GTX0501_1,Xanthoria_parietina_GTX0501
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_3,OZ210029,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 4_1,2879076,3058248,3506,3559,0_3469,0_3522,34,2503658,2684202,2033,2077,2_2016,2_2060,34,+,2503658,2684202,2033,2077,2_2016,2_2060,Xp_GTX0501_26,Xanthoria_parietina_GTX0501
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_6,OZ210036,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 7_1,99373,168979,5019,5045,0_4967,0_4993,20,508,70087,5631,5651,2_5601,2_5621,20,+,508,70087,5631,5651,2_5601,2_5621,Xp_GTX0501_36,Xanthoria_parietina_GTX0501
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_6,OZ210036,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 7_1,259917,2102005,5059,5707,0_5007,0_5644,469,105441,1762966,5665,6192,2_5635,2_6155,469,+,105441,1762966,5665,6192,2_5635,2_6155,Xp_GTX0501_6,Xanthoria_parietina_GTX0501
Xanthoria_parietina_SAMEA111342678,Xanthoria_calcicola_GTX0491,OZ210029,Xc_GTX0491_3,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 4_1,25263,2509633,1239,2035,2_1226,2_2018,721,62435,2885148,2595,3508,0_2568,0_3471,721,+,62435,2885148,2595,3508,0_2568,0_3471,Xp_GTX0501_1,Xanthoria_parietina_GTX0501
Xanthoria_parietina_SAMEA111342678,Xanthoria_calcicola_GTX0491,OZ210029,Xc_GTX0491_3,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 4_1,2503658,2684202,2033,2077,2_2016,2_2060,34,2879076,3058248,3506,3559,0_3469,0_3522,34,+,2879076,3058248,3506,3559,0_3469,0_3522,Xp_GTX0501_26,Xanthoria_parietina_GTX0501
Xanthoria_parietina_SAMEA111342678,Xanthoria_calcicola_GTX0491,OZ210035,Xc_GTX0491_12,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 15_1,222268,727245,5240,5382,2_5210,2_5352,123,57737,703729,8763,8952,0_8682,0_8869,123,+,57737,703729,8763,8952,0_8682,0_8869,Xp_GTX0501_18,Xanthoria_parietina_GTX0501
Xanthoria_parietina_SAMEA111342678,Xanthoria_calcicola_GTX0491,OZ210035,Xc_GTX0491_12,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 15_1,728114,1044070,5383,5502,2_5353,2_5472,109,704784,1079026,8953,9094,0_8870,0_9011,109,+,704784,1079026,8953,9094,0_8870,0_9011,Xp_GTX0501_21,Xanthoria_parietina_GTX0501
Xanthoria_parietina_SAMEA111342678,Xanthoria_calcicola_GTX0491,OZ210035,Xc_GTX0491_12,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 15_1,1265364,1474518,5524,5580,2_5494,2_5550,51,1249580,1487121,9121,9184,0_9038,0_9101,51,+,1249580,1487121,9121,9184,0_9038,0_9101,Xp_GTX0501_29,Xanthoria_parietina_GTX0501
Xanthoria_parietina_SAMEA111342678,Xanthoria_calcicola_GTX0491,OZ210035,Xc_GTX0491_12,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 15_1,1539919,1601697,5600,5621,2_5570,2_5591,20,1549133,1610811,9205,9228,0_9122,0_9145,20,+,1549133,1610811,9205,9228,0_9122,0_9145,Xp_GTX0501_35,Xanthoria_parietina_GTX0501
Xanthoria_parietina_SAMEA111342678,Xanthoria_calcicola_GTX0491,OZ210035,Xc_GTX0491_12,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 15_1,1475158,1532616,5581,5597,2_5551,2_5567,14,1487761,1543230,9185,9204,0_9102,0_9121,14,+,1487761,1543230,9185,9204,0_9102,0_9121,Xp_GTX0501_43,Xanthoria_parietina_GTX0501
Xanthoria_parietina_SAMEA111342678,Xanthoria_calcicola_GTX0491,OZ210036,Xc_GTX0491_6,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 7_1,508,70087,5631,5651,2_5601,2_5621,20,99373,168979,5019,5045,0_4967,0_4993,20,+,99373,168979,5019,5045,0_4967,0_4993,Xp_GTX0501_36,Xanthoria_parietina_GTX0501
Xanthoria_parietina_SAMEA111342678,Xanthoria_calcicola_GTX0491,OZ210036,Xc_GTX0491_6,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 7_1,105441,1762966,5665,6192,2_5635,2_6155,469,259917,2102005,5059,5707,0_5007,0_5644,469,+,259917,2102005,5059,5707,0_5007,0_5644,Xp_GTX0501_6,Xanthoria_parietina_GTX0501
Xanthoria_parietina_SAMEA111342678,Xanthoria_calcicola_GTX0491,OZ210039,Xc_GTX0491_11,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 13_1,1362483,1426137,7592,7624,2_7549,2_7580,30,181076,242303,8226,8262,0_8148,0_8183,30,+,181076,242303,8226,8262,0_8148,0_8183,Xp_GTX0501_9,Xanthoria_parietina_GTX0501
Xanthoria_parietina_SAMEA111342678,Xanthoria_calcicola_GTX0491,OZ210042,Xc_GTX0491_15,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 18_1,62498,745112,8420,8610,2_8373,2_8561,172,89554,793061,10083,10292,0_9995,0_10203,172,+,89554,793061,10083,10292,0_9995,0_10203,Xp_GTX0501_15,Xanthoria_parietina_GTX0501
Xanthoria_parietina_SAMEA111342678,Xanthoria_calcicola_GTX0491,OZ210042,Xc_GTX0491_15,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 18_1,946979,1135881,8654,8702,2_8605,2_8653,45,1087506,1279285,10354,10411,0_10263,0_10319,45,+,1087506,1279285,10354,10411,0_10263,0_10319,Xp_GTX0501_27,Xanthoria_parietina_GTX0501
Xanthoria_parietina_SAMEA111342678,Xanthoria_calcicola_GTX0491,OZ210043,Xc_GTX0491_14,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 17_1,541237,828158,8850,8948,2_8801,2_8899,93,691695,1017096,9853,9962,0_9768,0_9877,93,+,691695,1017096,9853,9962,0_9768,0_9877,Xp_GTX0501_22,Xanthoria_parietina_GTX0501
Xanthoria_parietina_SAMEA111342678,Xanthoria_calcicola_GTX0491,OZ210043,Xc_GTX0491_14,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 17_1,17608,239406,8711,8782,2_8662,2_8733,58,36840,328735,9697,9781,0_9613,0_9696,58,+,36840,328735,9697,9781,0_9613,0_9696,Xp_GTX0501_24,Xanthoria_parietina_GTX0501
Xanthoria_parietina_SAMEA111342678,Xanthoria_calcicola_GTX0491,OZ210043,Xc_GTX0491_14,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 17_1,833878,1131718,8950,9033,2_8901,2_8981,68,1025412,1348219,9966,10058,0_9881,0_9970,68,+,1025412,1348219,9966,10058,0_9881,0_9970,Xp_GTX0501_25,Xanthoria_parietina_GTX0501
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_1,OZ210028,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 1_1,2450719,2916971,714,840,0_706,0_830,101,1585254,1914552,527,637,2_521,2_629,101,-,1914552,1585254,637,527,2_629,2_521,Xp_GTX0501_20,Xanthoria_parietina_GTX0501
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_1,OZ210028,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 1_1,15511,2465821,3,719,0_2,0_711,556,1899117,3638865,633,1232,2_625,2_1219,556,-,3638865,1899117,1232,633,2_1219,2_625,Xp_GTX0501_4,Xanthoria_parietina_GTX0501
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_1,OZ210028,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 1_1,2917491,4640737,841,1446,0_831,0_1428,484,19081,1584448,1,526,2_0,2_520,484,-,1584448,19081,526,1,2_520,2_0,Xp_GTX0501_7,Xanthoria_parietina_GTX0501
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_10,OZ210038,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 11_1,88596,919905,7691,7964,0_7615,0_7887,231,721341,1519232,6903,7156,2_6863,2_7115,231,-,1519232,721341,7156,6903,2_7115,2_6863,Xp_GTX0501_13,Xanthoria_parietina_GTX0501
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_10,OZ210038,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 11_1,1011370,1656003,7969,8117,0_7892,0_8039,125,222268,629029,6762,6900,2_6723,2_6860,125,-,629029,222268,6900,6762,2_6860,2_6723,Xp_GTX0501_17,Xanthoria_parietina_GTX0501
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_10,OZ210038,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 11_1,1660430,1917946,8119,8197,0_8041,0_8119,57,23941,217548,6694,6761,2_6655,2_6722,57,-,217548,23941,6761,6694,2_6722,2_6655,Xp_GTX0501_23,Xanthoria_parietina_GTX0501
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_11,OZ210039,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 12_1,71520,178681,8200,8224,0_8122,0_8146,19,1431514,1506909,7625,7649,2_7581,2_7605,19,-,1506909,1431514,7649,7625,2_7605,2_7581,Xp_GTX0501_9,Xanthoria_parietina_GTX0501
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_11,OZ210039,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 14_1,246274,1916993,8263,8761,0_8184,0_8680,371,15309,1360621,7177,7590,2_7136,2_7547,371,-,1360621,15309,7590,7177,2_7547,2_7136,Xp_GTX0501_9,Xanthoria_parietina_GTX0501
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_12,OZ210035,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 15_1,1179975,1248192,9113,9120,0_9030,0_9037,8,1201312,1223476,5516,5523,2_5486,2_5493,8,-,1223476,1201312,5523,5516,2_5493,2_5486,Xp_GTX0501_33,Xanthoria_parietina_GTX0501
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_13,OZ210040,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 16_1,110091,666052,9245,9465,0_9162,0_9381,171,687780,1277990,7846,8047,2_7802,2_8003,171,-,1277990,687780,8047,7846,2_8003,2_7802,Xp_GTX0501_16,Xanthoria_parietina_GTX0501
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_13,OZ210040,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 16_1,1043011,1490906,9556,9685,0_9472,0_9601,113,17967,367204,7652,7774,2_7608,2_7730,113,-,367204,17967,7774,7652,2_7730,2_7608,Xp_GTX0501_19,Xanthoria_parietina_GTX0501
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_13,OZ210040,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 16_1,692209,943915,9468,9551,0_9384,0_9467,65,441724,681369,7776,7843,2_7732,2_7799,65,-,681369,441724,7843,7776,2_7799,2_7732,Xp_GTX0501_28,Xanthoria_parietina_GTX0501
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_13,OZ210040,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 16_1,50912,103738,9233,9244,0_9150,0_9161,9,1283316,1325533,8048,8057,2_8004,2_8013,9,-,1325533,1283316,8057,8048,2_8013,2_8004,Xp_GTX0501_45,Xanthoria_parietina_GTX0501
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_2,OZ210033,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 2_1,47787,2229349,1451,2168,0_1433,0_2146,556,37198,1972504,4019,4645,2_3991,2_4617,556,-,1972504,37198,4645,4019,2_4617,2_3991,Xp_GTX0501_2,Xanthoria_parietina_GTX0501
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_2,OZ210041,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 3_1,2351778,3631946,2182,2561,0_2160,0_2534,291,115858,1243762,8086,8414,2_8042,2_8367,291,-,1243762,115858,8414,8086,2_8367,2_8042,Xp_GTX0501_11,Xanthoria_parietina_GTX0501
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_2,OZ210041,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 3_1,3573236,3713309,2542,2591,0_2516,0_2564,38,42109,175274,8061,8105,2_8017,2_8060,38,-,175274,42109,8105,8061,2_8060,2_8017,Xp_GTX0501_30,Xanthoria_parietina_GTX0501
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_4,OZ210030,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 5_1,1852496,1972139,4236,4274,0_4192,0_4229,32,189634,304562,2129,2161,2_2111,2_2143,32,-,304562,189634,2161,2129,2_2143,2_2111,Xp_GTX0501_31,Xanthoria_parietina_GTX0501
