genome1,genome2,chr1,chr2,blkID,startBp1,endBp1,startOrd1,endOrd1,firstGene1,lastGene1,nHits1,minBp2,maxBp2,minOrd2,maxOrd2,minGene2,maxGene2,nHits2,orient,startBp2,endBp2,startOrd2,endOrd2,firstGene2,lastGene2,refChr,refGenome
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210030,Xp_GTX0501_3,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 3_1,1012821,2247991,2344,2747,2_2326,2_2725,371,752227,1931216,2051,2548,1_2040,1_2533,371,+,752227,1931216,2051,2548,1_2040,1_2533,scaffold_1,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210030,Xp_GTX0501_31,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 31_1,181426,307018,2126,2162,2_2108,2_2144,36,1566,127635,10661,10703,1_10601,1_10643,36,+,1566,127635,10661,10703,1_10601,1_10643,scaffold_12,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210030,Xp_GTX0501_37,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 38_1,102388,179766,2116,2125,2_2098,2_2107,7,78584,109685,10952,10966,1_10890,1_10904,7,+,78584,109685,10952,10966,1_10890,1_10904,scaffold_12,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210031,Xp_GTX0501_5,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 5_1,136272,1717594,2792,3321,2_2770,2_3297,495,143066,1622648,3380,4020,1_3361,1_3996,495,+,143066,1622648,3380,4020,1_3361,1_3996,scaffold_2,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210032,Xp_GTX0501_14,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 14_1,47024,789400,3407,3644,2_3383,2_3620,225,21052,800559,8327,8622,1_8277,1_8571,225,+,21052,800559,8327,8622,1_8277,1_8571,scaffold_5,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210032,Xp_GTX0501_36,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 37_1,1834415,1856292,3941,3950,2_3913,2_3922,9,94254,116700,10910,10919,1_10849,1_10858,9,+,94254,116700,10910,10919,1_10849,1_10858,scaffold_5,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210033,Xp_GTX0501_2,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 2_1,37198,272074,4019,4103,2_3991,2_4075,82,406018,644689,1044,1139,1_1037,1_1131,82,+,406018,644689,1044,1139,1_1037,1_1131,scaffold_14,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210033,Xp_GTX0501_2,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 2_1,286721,1977751,4110,4646,2_4082,2_4618,469,659078,2326464,1147,1792,1_1139,1_1782,469,+,659078,2326464,1147,1792,1_1139,1_1782,scaffold_2,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210033,Xp_GTX0501_2,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 2_1,1900932,1977751,4615,4646,2_4587,2_4618,15,2271944,2326464,1775,1792,1_1766,1_1782,15,+,2271944,2326464,1775,1792,1_1766,1_1782,scaffold_6,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210034,Xp_GTX0501_8,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 8_1,454457,1755961,4722,5145,2_4694,2_5117,389,189,1333453,5353,5883,1_5317,1_5846,389,+,189,1333453,5353,5883,1_5317,1_5846,scaffold_6,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210035,Xp_GTX0501_33,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 33_1,1201312,1223476,5516,5523,2_5486,2_5493,8,23671,46242,10767,10775,1_10706,1_10714,8,+,23671,46242,10767,10775,1_10706,1_10714,scaffold_4,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210035,Xp_GTX0501_35,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 35_1,1539919,1731953,5600,5628,2_5570,2_5598,22,3658,78479,10840,10869,1_10779,1_10808,22,+,3658,78479,10840,10869,1_10779,1_10808,scaffold_4,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210037,Xp_GTX0501_10,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 10_1,43366,1499684,6203,6669,2_6166,2_6630,429,3502,1483508,6574,7141,1_6531,1_7097,429,+,3502,1483508,6574,7141,1_6531,1_7097,scaffold_4,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210038,Xp_GTX0501_13,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 13_1,674164,1361003,6901,7096,2_6861,2_7056,178,54353,670639,8018,8252,1_7970,1_8203,178,+,54353,670639,8018,8252,1_7970,1_8203,scaffold_11,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210038,Xp_GTX0501_13,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 13_1,1362596,1526930,7097,7158,2_7057,2_7117,57,671627,837396,8253,8325,1_8204,1_8275,57,+,671627,837396,8253,8325,1_8204,1_8275,scaffold_6,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210039,Xp_GTX0501_9,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 9_1,4163,1506909,7174,7649,2_7133,2_7605,446,32556,1564558,5983,6572,1_5943,1_6529,446,+,32556,1564558,5983,6572,1_5943,1_6529,scaffold_3,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210039,Xp_GTX0501_9,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 9_1,1100177,1134540,7497,7509,2_7454,2_7466,13,1149324,1184161,6390,6403,1_6348,1_6361,13,+,1149324,1184161,6390,6403,1_6348,1_6361,scaffold_8,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210040,Xp_GTX0501_16,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 16_1,684587,1277990,7844,8047,2_7800,2_8003,179,1598,545602,8859,9086,1_8806,1_9033,179,+,1598,545602,8859,9086,1_8806,1_9033,scaffold_3,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210040,Xp_GTX0501_28,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 28_1,441724,470660,7776,7787,2_7732,2_7743,10,172076,202810,10522,10531,1_10463,1_10472,10,+,172076,202810,10522,10531,1_10463,1_10472,scaffold_9,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210040,Xp_GTX0501_45,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 41_1,1283316,1325533,8048,8057,2_8004,2_8013,9,133,49737,11096,11114,1_11033,1_11051,9,+,133,49737,11096,11114,1_11033,1_11051,scaffold_3,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210041,Xp_GTX0501_30,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 30_1,37482,175274,8059,8105,2_8015,2_8060,41,15022,167940,10599,10656,1_10539,1_10596,41,+,15022,167940,10599,10656,1_10539,1_10596,scaffold_9,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210042,Xp_GTX0501_15,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 15_1,86401,742143,8428,8609,2_8380,2_8560,164,35797,603217,8634,8857,1_8582,1_8805,164,+,35797,603217,8634,8857,1_8582,1_8805,scaffold_13,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210042,Xp_GTX0501_15,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 15_1,62498,170742,8420,8453,2_8373,2_8405,30,11789,121234,8623,8663,1_8572,1_8611,30,+,11789,121234,8623,8663,1_8572,1_8611,scaffold_2,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210042,Xp_GTX0501_27,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 27_1,946979,1143491,8654,8704,2_8605,2_8655,47,775,184712,10373,10444,1_10314,1_10385,47,+,775,184712,10373,10444,1_10314,1_10385,scaffold_13,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210043,Xp_GTX0501_22,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 22_1,541237,827259,8850,8947,2_8801,2_8898,94,12206,299895,9889,10008,1_9832,1_9951,94,+,12206,299895,9889,10008,1_9832,1_9951,scaffold_1,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210043,Xp_GTX0501_24,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 24_1,17608,239406,8711,8782,2_8662,2_8733,60,1366,269941,10098,10190,1_10041,1_10133,60,+,1366,269941,10098,10190,1_10041,1_10133,scaffold_1,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210043,Xp_GTX0501_25,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 25_1,830950,1060543,8949,9008,2_8900,2_8957,52,9478,143246,10192,10259,1_10135,1_10200,52,+,9478,143246,10192,10259,1_10135,1_10200,scaffold_1,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_1,OZ210029,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 1_1,1331172,2637139,434,986,1_432,1_979,414,23009,1338759,1238,1682,2_1225,2_1665,414,-,1338759,23009,1682,1238,2_1665,2_1225,scaffold_10,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_1,OZ210029,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 1_1,13982,1491349,2,496,1_1,1_492,371,1179504,2507153,1633,2034,2_1617,2_2017,371,-,2507153,1179504,2034,1633,2_2017,2_1617,scaffold_7,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_11,OZ210041,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 11_1,43266,1213113,7149,7581,1_7105,1_7534,300,115858,1243762,8086,8414,2_8042,2_8367,300,-,1243762,115858,8414,8086,2_8367,2_8042,scaffold_9,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_12,OZ210032,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 12_1,281,1203177,7582,8015,1_7535,1_7967,329,825927,2079696,3646,4010,2_3622,2_3982,329,-,2079696,825927,4010,3646,2_3982,2_3622,scaffold_5,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_17,OZ210038,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 17_1,16807,457493,9088,9256,1_9035,1_9202,124,222268,629029,6762,6900,2_6723,2_6860,124,-,629029,222268,6900,6762,2_6860,2_6723,scaffold_11,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_18,OZ210035,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 18_1,1,424180,9260,9444,1_9206,1_9390,135,216383,727245,5238,5382,2_5208,2_5352,135,-,727245,216383,5382,5238,2_5352,2_5208,scaffold_4,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_19,OZ210040,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 19_1,9464,367708,9448,9605,1_9394,1_9551,116,17967,367204,7652,7774,2_7608,2_7730,116,-,367204,17967,7774,7652,2_7730,2_7608,scaffold_3,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_20,OZ210028,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 20_1,5369,330849,9613,9749,1_9559,1_9693,100,1585254,1914552,527,637,2_521,2_629,100,-,1914552,1585254,637,527,2_629,2_521,scaffold_1,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_21,OZ210035,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 21_1,390,318815,9750,9886,1_9694,1_9829,109,729368,1044070,5384,5502,2_5354,2_5472,109,-,1044070,729368,5502,5384,2_5472,2_5354,scaffold_4,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_26,OZ210029,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 26_1,47691,219218,10306,10369,1_10247,1_10310,30,2503658,2684202,2033,2077,2_2016,2_2060,30,-,2684202,2503658,2077,2033,2_2060,2_2016,scaffold_7,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_28,OZ210040,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 28_1,490,202810,10445,10531,1_10386,1_10472,63,441724,681369,7776,7843,2_7732,2_7799,63,-,681369,441724,7843,7776,2_7799,2_7732,scaffold_3,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_29,OZ210035,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 29_1,823,160987,10532,10598,1_10473,1_10538,51,1265364,1474518,5524,5580,2_5494,2_5550,51,-,1474518,1265364,5580,5524,2_5550,2_5494,scaffold_4,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_32,OZ210030,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 32_1,154,122665,10704,10763,1_10644,1_10702,38,2269,124754,2081,2122,2_2064,2_2104,38,-,124754,2269,2122,2081,2_2104,2_2064,scaffold_12,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_34,OZ210034,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 34_1,472,121111,10784,10835,1_10723,1_10774,42,323771,444676,4675,4717,2_4647,2_4689,42,-,444676,323771,4717,4675,2_4689,2_4647,scaffold_6,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_36,OZ210036,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 36_1,9838,63054,10884,10909,1_10823,1_10848,17,508,53951,5631,5648,2_5601,2_5618,17,-,53951,508,5648,5631,2_5618,2_5601,scaffold_8,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_4,OZ210028,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 4_1,28994,1878232,2557,3323,1_2542,1_3304,562,1899117,3644081,633,1235,2_625,2_1222,562,-,3644081,1899117,1235,633,2_1222,2_625,scaffold_1,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_41,OZ210031,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 39_1,178,93948,11017,11060,1_10955,1_10997,29,1734181,1819845,3326,3357,2_3302,2_3333,29,-,1819845,1734181,3357,3326,2_3333,2_3302,scaffold_2,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_43,OZ210035,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 40_1,5926,65884,11062,11086,1_10999,1_11023,17,1475158,1535188,5581,5598,2_5551,2_5568,17,-,1535188,1475158,5598,5581,2_5568,2_5551,scaffold_4,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_6,OZ210036,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 6_1,314343,1632174,4117,4697,1_4092,1_4667,434,105441,1409136,5665,6129,2_5635,2_6092,434,-,1409136,105441,6129,5665,2_6092,2_5635,scaffold_8,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_7,OZ210028,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 7_1,2290,1554405,4699,5344,1_4668,1_5308,412,19081,1584448,1,526,2_0,2_520,412,-,1584448,19081,526,1,2_520,2_0,scaffold_1,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210028,Xp_GTX0501_20,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 20_1,1585254,1914552,527,637,2_521,2_629,100,5369,330849,9613,9749,1_9559,1_9693,100,-,330849,5369,9749,9613,1_9693,1_9559,scaffold_1,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210028,Xp_GTX0501_4,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 4_1,1899117,3644081,633,1235,2_625,2_1222,562,28994,1878232,2557,3323,1_2542,1_3304,562,-,1878232,28994,3323,2557,1_3304,1_2542,scaffold_1,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210028,Xp_GTX0501_7,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 7_1,19081,1584448,1,526,2_0,2_520,412,2290,1554405,4699,5344,1_4668,1_5308,412,-,1554405,2290,5344,4699,1_5308,1_4668,scaffold_1,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210029,Xp_GTX0501_1,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 1_1,23009,1338759,1238,1682,2_1225,2_1665,414,1331172,2637139,434,986,1_432,1_979,414,-,2637139,1331172,986,434,1_979,1_432,scaffold_10,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210029,Xp_GTX0501_1,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 1_1,1179504,2507153,1633,2034,2_1617,2_2017,371,13982,1491349,2,496,1_1,1_492,371,-,1491349,13982,496,2,1_492,1_1,scaffold_7,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210029,Xp_GTX0501_26,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 26_1,2503658,2684202,2033,2077,2_2016,2_2060,30,47691,219218,10306,10369,1_10247,1_10310,30,-,219218,47691,10369,10306,1_10310,1_10247,scaffold_7,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210030,Xp_GTX0501_32,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 32_1,2269,124754,2081,2122,2_2064,2_2104,38,154,122665,10704,10763,1_10644,1_10702,38,-,122665,154,10763,10704,1_10702,1_10644,scaffold_12,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210031,Xp_GTX0501_41,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 39_1,1734181,1819845,3326,3357,2_3302,2_3333,29,178,93948,11017,11060,1_10955,1_10997,29,-,93948,178,11060,11017,1_10997,1_10955,scaffold_2,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210032,Xp_GTX0501_12,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 12_1,825927,2079696,3646,4010,2_3622,2_3982,329,281,1203177,7582,8015,1_7535,1_7967,329,-,1203177,281,8015,7582,1_7967,1_7535,scaffold_5,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210034,Xp_GTX0501_34,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 34_1,323771,444676,4675,4717,2_4647,2_4689,42,472,121111,10784,10835,1_10723,1_10774,42,-,121111,472,10835,10784,1_10774,1_10723,scaffold_6,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210035,Xp_GTX0501_18,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 18_1,216383,727245,5238,5382,2_5208,2_5352,135,1,424180,9260,9444,1_9206,1_9390,135,-,424180,1,9444,9260,1_9390,1_9206,scaffold_4,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210035,Xp_GTX0501_21,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 21_1,729368,1044070,5384,5502,2_5354,2_5472,109,390,318815,9750,9886,1_9694,1_9829,109,-,318815,390,9886,9750,1_9829,1_9694,scaffold_4,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210035,Xp_GTX0501_29,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 29_1,1265364,1474518,5524,5580,2_5494,2_5550,51,823,160987,10532,10598,1_10473,1_10538,51,-,160987,823,10598,10532,1_10538,1_10473,scaffold_4,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210035,Xp_GTX0501_43,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 40_1,1475158,1535188,5581,5598,2_5551,2_5568,17,5926,65884,11062,11086,1_10999,1_11023,17,-,65884,5926,11086,11062,1_11023,1_10999,scaffold_4,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210036,Xp_GTX0501_36,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 36_1,508,53951,5631,5648,2_5601,2_5618,17,9838,63054,10884,10909,1_10823,1_10848,17,-,63054,9838,10909,10884,1_10848,1_10823,scaffold_8,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210036,Xp_GTX0501_6,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 6_1,105441,1409136,5665,6129,2_5635,2_6092,434,314343,1632174,4117,4697,1_4092,1_4667,434,-,1632174,314343,4697,4117,1_4667,1_4092,scaffold_8,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210038,Xp_GTX0501_17,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 17_1,222268,629029,6762,6900,2_6723,2_6860,124,16807,457493,9088,9256,1_9035,1_9202,124,-,457493,16807,9256,9088,1_9202,1_9035,scaffold_11,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210040,Xp_GTX0501_19,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 19_1,17967,367204,7652,7774,2_7608,2_7730,116,9464,367708,9448,9605,1_9394,1_9551,116,-,367708,9464,9605,9448,1_9551,1_9394,scaffold_3,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210040,Xp_GTX0501_28,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 28_1,441724,681369,7776,7843,2_7732,2_7799,63,490,202810,10445,10531,1_10386,1_10472,63,-,202810,490,10531,10445,1_10472,1_10386,scaffold_3,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210041,Xp_GTX0501_11,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 11_1,115858,1243762,8086,8414,2_8042,2_8367,300,43266,1213113,7149,7581,1_7105,1_7534,300,-,1213113,43266,7581,7149,1_7534,1_7105,scaffold_9,Xanthoria_parietina_SAMEA115359166
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_11,OZ210039,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 13_1,181076,242303,8226,8262,0_8148,0_8183,30,1362483,1426137,7592,7624,2_7549,2_7580,30,+,1362483,1426137,7592,7624,2_7549,2_7580,scaffold_3,Xanthoria_parietina_SAMEA115359166
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_12,OZ210035,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 15_1,57737,1610811,8763,9228,0_8682,0_9145,338,222268,1601697,5240,5621,2_5210,2_5591,338,+,222268,1601697,5240,5621,2_5210,2_5591,scaffold_4,Xanthoria_parietina_SAMEA115359166
